,movie_id,title,tags
72,297761,Suicide Squad,comics comes suicide squad antihero team incarcerated supervillains act deniable assets united states government undertaking high risk black ops missions exchange commuted prison sentences action adventure crime fantasy sciencefiction dccomics shareduniverse antihero secretmission villain superhero supervillain dcextendeduniverse dccomics shareduniverse antihero secretmission villain superhero supervillain dcextendeduniverse davidayer
73,2698,Evan Almighty,god contacts congressman evan baxter tells build ark preparation great flood fantasy comedy family fathersonrelationship dailylife marriedcouple support father marriage faith baustelle rescue animal nature duringcreditsstinger noah'sark fathersonrelationship dailylife marriedcouple support father marriage faith baustelle rescue animal nature duringcreditsstinger noah'sark tomshadyac
74,137113,Edge of Tomorrow,major bill cage officer never seen day combat unceremoniously demoted dropped combat cage killed within minutes managing take alpha alien awakens back beginning day forced fight die physical contact alien thrown time loop action sciencefiction dejavu timewarp restart dystopia war alien militaryofficer soldier alieninvasion exoskeleton dejavu timewarp restart dystopia war alien militaryofficer soldier alieninvasion exoskeleton dougliman
75,9804,Waterworld,futuristic world polar ice caps melted made earth liquid planet beautiful barmaid rescues mutant seafarer floating island prison escape along young charge enola sail aboard ship trio soon becomes target menacing pirate covets map dryland tattooed enola back adventure action ocean tattoo mutant water dystopia doomsday ocean tattoo mutant water dystopia doomsday kevinreynolds
76,14869,G.I. Joe: The Rise of Cobra,egyptian desert deep polar ice caps elite joe team uses latest next generation spy military equipment fight corrupt arms dealer destro growing threat mysterious cobra organization prevent plunging world chaos adventure action thriller sciencefiction terrorist secret hostage technology warhead government president revenge murder attack explosion scientist lasers evil cobra terrorist secret hostage technology warhead government president revenge murder attack explosion scientist lasers evil cobra stephensommers
77,150540,Inside Out,growing bumpy road exception riley uprooted midwest life father starts new job san francisco like riley guided emotions joy fear anger disgust sadness emotions live headquarters control center inside riley mind help advise everyday life riley emotions struggle adjust new life san francisco turmoil ensues headquarters although joy riley main important emotion tries keep things positive emotions conflict best navigate new city house school drama comedy animation family dream cartoon imaginaryfriend animation family moving kids unicorn duringcreditsstinger 3d emotions dream cartoon imaginaryfriend animation family moving kids unicorn duringcreditsstinger 3d emotions petedocter
78,278927,The Jungle Book,threat tiger shere khan forces flee jungle man cub named mowgli embarks journey self discovery help panther bagheera free spirited bear baloo family adventure drama fantasy basedonnovel snake wolf elephant tiger feralchild panther remake bear jungle talkinganimal orphan animal talkingtoanimals basedonnovel snake wolf elephant tiger feralchild panther remake bear jungle talkinganimal orphan animal talkingtoanimals jonfavreau
79,10138,Iron Man 2,world aware dual life armored superhero iron man billionaire inventor tony stark faces pressure government press public share technology military unwilling let invention stark pepper potts james rhodey rhodes side must forge new alliances confront powerful enemies adventure action sciencefiction malibu marvelcomic superhero basedoncomicbook revenge aftercreditsstinger marvelcinematicuniverse malibu marvelcomic superhero basedoncomicbook revenge aftercreditsstinger marvelcinematicuniverse jonfavreau
80,58595,Snow White and the Huntsman,evil queen marries king performs violent coup king murdered daughter snow white taken captive almost decade later grown snow white still clutches queen order obtain immortality evil queen needs heart snow white snow escapes castle queen sends huntsman find dark forest adventure fantasy drama queen magic fairytale immortality forest deception woman eternalyouth snowwhite evilqueen evilstepmother imprisoned sorceress queen magic fairytale immortality forest deception woman eternalyouth snowwhite evilqueen evilstepmother imprisoned sorceress rupertsanders
81,102651,Maleficent,untold story disney iconic villain classic sleeping beauty beautiful pure hearted young woman maleficent idyllic life growing peaceable forest kingdom one day invading army threatens harmony land maleficent rises land fiercest protector ultimately suffers ruthless betrayal act begins turn heart stone bent revenge maleficent faces epic battle invading king successor result places curse upon newborn infant aurora child grows maleficent realizes aurora holds key peace kingdom maleficent true happiness well fantasy adventure action family romance fairytale villain sleepingbeauty darkfantasy basedonfairytale adaptation retelling literaryadaptation 3d fairytale villain sleepingbeauty darkfantasy basedonfairytale adaptation retelling literaryadaptation 3d robertstromberg
82,119450,Dawn of the Planet of the Apes,group scientists san francisco struggle stay alive aftermath plague wiping humanity caesar tries maintain dominance community intelligent apes sciencefiction action drama thriller leader colony post-apocalyptic dystopia forest sequel woods ape scientist monkey medicalresearch animalattack plague 3d leader colony post-apocalyptic dystopia forest sequel woods ape scientist monkey medicalresearch animalattack plague 3d mattreeves
83,79698,The Lovers,lovers epic romance time travel adventure film helmed roland joff story ajey jhankar film sweeping tale impossible love set backdrop first anglo maratha war across two time periods continents centred around four characters british officer century colonial india indian woman falls deeply love american present day marine biologist wife action adventure sciencefiction romance rolandjoffé
84,64686,47 Ronin,based original movie japan ancient japan enduring tale epic fantasy adventure ronin born keanu reeves leads cast kai outcast joins oishi hiroyuki sanada leader outcast samurai together seek vengeance upon treacherous overlord killed master banished kind restore honor homeland warriors embark upon quest challenges series trials would destroy ordinary warriors drama action adventure fantasy japan suicide samurai basedontruestory samuraisword ronin shogun halfbreed 3d japan suicide samurai basedontruestory samuraisword ronin shogun halfbreed 3d carlrinsch
